target,target_end_date,location,type,quantile,value,location_name,forecast_date,target_type,board_name,submission_date,horizon
4 wk ahead inc death,2021-03-13,PL,quantile,0.55,1580.14311092425,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.6,1620.53228405526,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.65,1663.86918511629,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.7,1711.3746896092,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.75,1764.86097579748,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.8,1827.28385160549,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.85,1904.09339580293,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.9,2007.39609953736,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.95,2175.54955276612,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.975,2337.67412765767,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
4 wk ahead inc death,2021-03-13,PL,quantile,0.99,2547.77718262148,Poland,2021-02-15,,EpiExpert-ensemble,2021-02-15,4
1 wk ahead inc case,2021-02-27,GM,quantile,0.01,37791.8657513061,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.025,39417.3542396564,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.05,40877.0935762809,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.1,42634.5167864559,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.15,43867.3024554357,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.2,44875.1809233953,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.25,45760.2692269831,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.3,46571.5766423568,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.35,47337.5960039821,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.4,48077.38327259,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.45,48805.3344458345,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.5,49533.6783333333,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.55,50274.0809954862,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.6,51038.9933446853,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.65,51843.1721223021,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.7,52705.8900541089,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.75,53654.8033559379,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.8,54733.8311748062,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.85,56022.077724538,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.9,57691.0632333949,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.95,60267.3089908236,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.975,62605.6724822615,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc case,2021-02-27,GM,quantile,0.99,65452.3319881355,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
2 wk ahead inc case,2021-03-06,GM,quantile,0.01,33072.1712773657,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.025,35205.4166995266,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.05,37157.1507385974,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.1,39551.0526161398,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.15,41258.4957965518,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.2,42671.3866304402,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.25,43924.5440021936,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.3,45083.3026798306,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.35,46186.1195596207,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.4,47259.1503004191,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.45,48322.5945547784,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.5,49394.07,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.55,50490.86205729,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.6,51631.9112845731,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.65,52840.1672984043,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.7,54146.1193442073,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.75,55594.0787630691,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.8,57255.0927780268,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.85,59258.1411384606,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.9,61885.0270171098,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.95,66009.0418028827,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.975,69823.2585599254,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc case,2021-03-06,GM,quantile,0.99,74555.3908368235,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
3 wk ahead inc case,2021-03-13,GM,quantile,0.01,29114.2018453819,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.025,31622.8528796236,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.05,33973.9536393869,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.1,36929.571667546,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.15,39085.4194034743,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.2,40899.0994213561,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.25,42530.085630952,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.3,44056.7789769128,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.35,45526.2348798261,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.4,46971.3298705227,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.45,48418.3506471394,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.5,49891.16,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.55,51414.1399758655,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.6,53014.9961627435,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.65,54728.3033567283,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.7,56601.041442657,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.75,58702.657146729,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.8,61145.9968171119,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.85,64138.3322657137,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.9,68138.016864462,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.95,74588.0227294779,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.975,80737.0344080446,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc case,2021-03-13,GM,quantile,0.99,88607.6986841616,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
4 wk ahead inc case,2021-03-20,GM,quantile,0.01,25956.5863722137,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.025,28696.9523822016,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.05,31329.9178829273,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.1,34730.0431186945,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.15,37274.4704281237,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.2,39457.7449869494,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.25,41454.8298225394,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.3,43353.4837409357,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.35,45207.9681060667,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.4,47057.8083498607,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.45,48936.2993328058,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.5,50875.435,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.55,52909.7277426188,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.6,55080.2530010053,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.65,57440.1913600481,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.7,60063.8971131474,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.75,63063.8190798578,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.8,66626.3266549272,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.85,71100.4208035757,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.9,77275.040308509,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.95,87711.690511444,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.975,98226.8819306841,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc case,2021-03-20,GM,quantile,0.99,112515.924864331,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
1 wk ahead inc death,2021-02-27,GM,quantile,0.01,1998.66826707577,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.025,2087.82101123721,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.05,2167.26798824137,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.1,2262.20798313646,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.15,2328.3778254074,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.2,2382.23044594208,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.25,2429.34918470344,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.3,2472.40397547952,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.35,2512.94039557938,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.4,2551.98633582274,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.45,2590.3126906106,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.5,2628.56857142857,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.55,2667.36735581132,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.6,2707.35776231074,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.65,2749.30273309812,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.7,2794.19276042795,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.75,2843.44301010682,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.8,2899.29373542474,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.85,2965.77015336927,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.9,3051.58124467117,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.95,3183.39454458751,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.975,3302.41256263302,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
1 wk ahead inc death,2021-02-27,GM,quantile,0.99,3446.57191001782,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,1
2 wk ahead inc death,2021-03-06,GM,quantile,0.01,1552.29662990208,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.025,1656.42282989422,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.05,1750.39251757561,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.1,1864.15351820109,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.15,1944.38846065563,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.2,2010.26369098863,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.25,2068.3258010207,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.3,2121.7262898022,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.35,2172.30538366764,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.4,2221.30169807948,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.45,2269.65920515275,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.5,2318.18857142857,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.55,2367.67249237267,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.6,2418.95607208697,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.65,2473.05102364882,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.7,2531.28930045922,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.75,2595.59410236473,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.8,2669.03452499573,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.85,2757.16192033951,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.9,2872.06525933906,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.95,3051.06292925538,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.975,3215.26227362702,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
2 wk ahead inc death,2021-03-06,GM,quantile,0.99,3417.3891130293,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,2
3 wk ahead inc death,2021-03-13,GM,quantile,0.01,1220.0654924572,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.025,1331.40157260276,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.05,1432.89915940684,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.1,1557.09915199135,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.15,1645.5833768232,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.2,1718.78562652724,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.25,1783.72259392682,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.3,1843.79220509802,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.35,1900.9948530564,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.4,1956.69261636817,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.45,2011.93972798661,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.5,2067.65857142857,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.55,2124.75752685377,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.6,2184.23578019001,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.65,2247.30831202473,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.7,2315.59428794109,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.75,2391.45335161238,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.8,2478.678486087,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.85,2584.17343019354,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.9,2723.06781655066,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.95,2942.4508264971,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.975,3146.88639203517,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
3 wk ahead inc death,2021-03-13,GM,quantile,0.99,3402.6709900814,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,3
4 wk ahead inc death,2021-03-20,GM,quantile,0.01,992.329789389411,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.025,1110.58045509454,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.05,1219.43307495897,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.1,1354.06147505666,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.15,1450.96617467786,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.2,1531.7726445553,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.25,1603.94602534232,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.3,1671.12488877501,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.35,1735.47148205284,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.4,1798.47809998165,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.45,1861.32065336648,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.5,1925.05,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.55,1990.72397381126,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.6,2059.52967045457,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.65,2132.9346211257,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
4 wk ahead inc death,2021-03-20,GM,quantile,0.7,2212.91986699049,Germany,2021-02-22,,EpiExpert-ensemble,2021-02-22,4
